BehaviorSpace results (NetLogo 6.1.1)
tp_Melhorado.nlogo
hipotese1_e10_20/20
11/12/2021 02:04:47:835 +0000
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"-16,""16"",""-16"",""16"""
"[run number],""1"",""1"",""1"",""2"",""2"",""2"",""3"",""3"",""3"",""4"",""4"",""4"",""5"",""5"",""5"",""6"",""6"",""6"",""7"",""7"",""7"",""8"",""8"",""8"",""9"",""9"",""9"",""10"",""10"",""10"",""11"",""11"",""11"",""12"",""12"",""12"",""13"",""13"",""13"",""14"",""14"",""14"",""15"",""15"",""15"",""16"",""16"",""16"",""17"",""17"",""17"",""18"",""18"",""18"",""19"",""19"",""19"",""20"",""20"",""20"",""21"",""21"",""21"",""22"",""22"",""22"",""23"",""23"",""23"",""24"",""24"",""24"",""25"",""25"",""25"",""26"",""26"",""26"",""27"",""27"",""27"",""28"",""28"",""28"",""29"",""29"",""29"",""30"",""30"",""30"",""31"",""31"",""31"",""32"",""32"",""32"",""33"",""33"",""33"",""34"",""34"",""34"",""35"",""35"",""35"",""36"",""36"",""36"",""37"",""37"",""37"",""38"",""38"",""38"",""39"",""39"",""39"",""40"",""40"",""40"",""41"",""41"",""41"",""42"",""42"",""42"",""43"",""43"",""43"",""44"",""44"",""44"",""45"",""45"",""45"",""46"",""46"",""46"",""47"",""47"",""47"",""48"",""48"",""48"",""49"",""49"",""49"",""50"",""50"",""50"""
",""10"",""20"",""156"",""14"",""20"",""156"",""14"",""20"",""156"",""15"",""20"",""156"",""11"",""20"",""156"",""10"",""20"",""156"",""12"",""20"",""156"",""6"",""20"",""156"",""9"",""20"",""156"",""10"",""20"",""156"",""18"",""20"",""156"",""19"",""20"",""156"",""14"",""20"",""156"",""14"",""20"",""156"",""13"",""20"",""156"",""16"",""20"",""156"",""15"",""20"",""156"",""17"",""20"",""156"",""14"",""20"",""156"",""17"",""20"",""156"",""19"",""20"",""156"",""17"",""20"",""156"",""19"",""20"",""156"",""16"",""20"",""156"",""19"",""20"",""156"",""18"",""20"",""156"",""18"",""20"",""156"",""18"",""20"",""156"",""17"",""20"",""156"",""19"",""20"",""156"",""19"",""20"",""156"",""18"",""20"",""156"",""20"",""20"",""156"",""19"",""20"",""156"",""18"",""20"",""156"",""20"",""20"",""156"",""15"",""20"",""156"",""16"",""20"",""156"",""19"",""20"",""156"",""19"",""20"",""156"",""16"",""20"",""156"",""18"",""20"",""156"",""15"",""20"",""156"",""18"",""20"",""156"",""20"",""20"",""156"",""18"",""20"",""156"",""18"",""20"",""156"",""20"",""20"",""156"",""19"",""20"",""156"",""18"",""20"",""156"""
",""10"",""20"",""157"",""14"",""20"",""157"",""14"",""20"",""157"",""15"",""20"",""157"",""11"",""20"",""157"",""10"",""20"",""157"",""12"",""20"",""157"",""6"",""20"",""157"",""9"",""20"",""157"",""10"",""20"",""157"",""18"",""20"",""157"",""19"",""20"",""157"",""14"",""20"",""157"",""14"",""20"",""157"",""13"",""20"",""157"",""16"",""20"",""157"",""15"",""20"",""157"",""17"",""20"",""157"",""14"",""20"",""157"",""17"",""20"",""157"",""19"",""20"",""157"",""16"",""20"",""157"",""18"",""20"",""157"",""16"",""20"",""157"",""19"",""20"",""157"",""18"",""20"",""157"",""18"",""20"",""157"",""18"",""20"",""157"",""17"",""20"",""157"",""19"",""20"",""157"",""19"",""20"",""157"",""18"",""20"",""157"",""20"",""20"",""157"",""19"",""20"",""157"",""18"",""20"",""157"",""20"",""20"",""157"",""15"",""20"",""157"",""16"",""20"",""157"",""19"",""20"",""157"",""19"",""20"",""157"",""16"",""20"",""157"",""18"",""20"",""157"",""15"",""20"",""157"",""18"",""20"",""157"",""20"",""20"",""157"",""18"",""20"",""157"",""18"",""20"",""157"",""20"",""20"",""157"",""19"",""20"",""157"",""18"",""20"",""157"""
",""10"",""20"",""158"",""14"",""20"",""158"",""14"",""20"",""158"",""14"",""20"",""158"",""11"",""20"",""158"",""10"",""20"",""158"",""12"",""20"",""158"",""6"",""20"",""158"",""9"",""20"",""158"",""10"",""20"",""158"",""18"",""20"",""158"",""19"",""20"",""158"",""14"",""20"",""158"",""14"",""20"",""158"",""13"",""20"",""158"",""16"",""20"",""158"",""15"",""20"",""158"",""17"",""20"",""158"",""14"",""20"",""158"",""17"",""20"",""158"",""19"",""20"",""158"",""16"",""20"",""158"",""18"",""20"",""158"",""16"",""20"",""158"",""19"",""20"",""158"",""18"",""20"",""158"",""18"",""20"",""158"",""18"",""20"",""158"",""17"",""20"",""158"",""19"",""20"",""158"",""19"",""20"",""158"",""18"",""20"",""158"",""20"",""20"",""158"",""19"",""20"",""158"",""18"",""20"",""158"",""20"",""20"",""158"",""15"",""20"",""158"",""16"",""20"",""158"",""19"",""20"",""158"",""19"",""20"",""158"",""16"",""20"",""158"",""18"",""20"",""158"",""15"",""20"",""158"",""18"",""20"",""158"",""20"",""20"",""158"",""18"",""20"",""158"",""18"",""20"",""158"",""20"",""20"",""158"",""19"",""20"",""158"",""18"",""20"",""158"""
",""10"",""20"",""159"",""14"",""20"",""159"",""14"",""20"",""159"",""14"",""20"",""159"",""10"",""20"",""159"",""10"",""20"",""159"",""10"",""20"",""159"",""6"",""20"",""159"",""9"",""20"",""159"",""10"",""20"",""159"",""18"",""20"",""159"",""19"",""20"",""159"",""14"",""20"",""159"",""14"",""20"",""159"",""13"",""20"",""159"",""16"",""20"",""159"",""15"",""20"",""159"",""17"",""20"",""159"",""14"",""20"",""159"",""17"",""20"",""159"",""19"",""20"",""159"",""16"",""20"",""159"",""18"",""20"",""159"",""16"",""20"",""159"",""19"",""20"",""159"",""18"",""20"",""159"",""18"",""20"",""159"",""18"",""20"",""159"",""17"",""20"",""159"",""19"",""20"",""159"",""19"",""20"",""159"",""18"",""20"",""159"",""20"",""20"",""159"",""19"",""20"",""159"",""18"",""20"",""159"",""20"",""20"",""159"",""15"",""20"",""159"",""16"",""20"",""159"",""19"",""20"",""159"",""19"",""20"",""159"",""16"",""20"",""159"",""18"",""20"",""159"",""15"",""20"",""159"",""18"",""20"",""159"",""20"",""20"",""159"",""18"",""20"",""159"",""18"",""20"",""159"",""20"",""20"",""159"",""19"",""20"",""159"",""18"",""20"",""159"""
",""10"",""20"",""160"",""14"",""20"",""160"",""14"",""20"",""160"",""14"",""20"",""160"",""10"",""20"",""160"",""10"",""20"",""160"",""10"",""20"",""160"",""6"",""20"",""160"",""9"",""20"",""160"",""10"",""20"",""160"",""18"",""20"",""160"",""19"",""20"",""160"",""14"",""20"",""160"",""14"",""20"",""160"",""13"",""20"",""160"",""16"",""20"",""160"",""15"",""20"",""160"",""17"",""20"",""160"",""14"",""20"",""160"",""17"",""20"",""160"",""19"",""20"",""160"",""16"",""20"",""160"",""18"",""20"",""160"",""15"",""20"",""160"",""19"",""20"",""160"",""18"",""20"",""160"",""18"",""20"",""160"",""18"",""20"",""160"",""17"",""20"",""160"",""19"",""20"",""160"",""19"",""20"",""160"",""18"",""20"",""160"",""20"",""20"",""160"",""18"",""20"",""160"",""18"",""20"",""160"",""20"",""20"",""160"",""15"",""20"",""160"",""16"",""20"",""160"",""19"",""20"",""160"",""19"",""20"",""160"",""16"",""20"",""160"",""18"",""20"",""160"",""15"",""20"",""160"",""18"",""20"",""160"",""20"",""20"",""160"",""18"",""20"",""160"",""18"",""20"",""160"",""20"",""20"",""160"",""19"",""20"",""160"",""18"",""20"",""160"""
",""10"",""20"",""161"",""13"",""20"",""161"",""14"",""20"",""161"",""14"",""20"",""161"",""10"",""20"",""161"",""9"",""20"",""161"",""10"",""20"",""161"",""6"",""20"",""161"",""9"",""20"",""161"",""9"",""20"",""161"",""18"",""20"",""161"",""19"",""20"",""161"",""14"",""20"",""161"",""14"",""20"",""161"",""13"",""20"",""161"",""16"",""20"",""161"",""15"",""20"",""161"",""17"",""20"",""161"",""14"",""20"",""161"",""17"",""20"",""161"",""19"",""20"",""161"",""16"",""20"",""161"",""18"",""20"",""161"",""15"",""20"",""161"",""19"",""20"",""161"",""18"",""20"",""161"",""18"",""20"",""161"",""18"",""20"",""161"",""17"",""20"",""161"",""19"",""20"",""161"",""19"",""20"",""161"",""18"",""20"",""161"",""20"",""20"",""161"",""18"",""20"",""161"",""18"",""20"",""161"",""20"",""20"",""161"",""15"",""20"",""161"",""16"",""20"",""161"",""19"",""20"",""161"",""19"",""20"",""161"",""16"",""20"",""161"",""18"",""20"",""161"",""15"",""20"",""161"",""18"",""20"",""161"",""20"",""20"",""161"",""18"",""20"",""161"",""18"",""20"",""161"",""20"",""20"",""161"",""19"",""20"",""161"",""18"",""20"",""161"""
",""10"",""20"",""162"",""13"",""20"",""162"",""13"",""20"",""162"",""14"",""20"",""162"",""10"",""20"",""162"",""9"",""20"",""162"",""10"",""20"",""162"",""6"",""20"",""162"",""9"",""20"",""162"",""9"",""20"",""162"",""18"",""20"",""162"",""19"",""20"",""162"",""14"",""20"",""162"",""14"",""20"",""162"",""13"",""20"",""162"",""16"",""20"",""162"",""15"",""20"",""162"",""17"",""20"",""162"",""14"",""20"",""162"",""17"",""20"",""162"",""19"",""20"",""162"",""16"",""20"",""162"",""18"",""20"",""162"",""15"",""20"",""162"",""19"",""20"",""162"",""18"",""20"",""162"",""18"",""20"",""162"",""18"",""20"",""162"",""17"",""20"",""162"",""19"",""20"",""162"",""19"",""20"",""162"",""18"",""20"",""162"",""20"",""20"",""162"",""18"",""20"",""162"",""18"",""20"",""162"",""20"",""20"",""162"",""15"",""20"",""162"",""16"",""20"",""162"",""19"",""20"",""162"",""19"",""20"",""162"",""16"",""20"",""162"",""18"",""20"",""162"",""15"",""20"",""162"",""18"",""20"",""162"",""20"",""20"",""162"",""18"",""20"",""162"",""18"",""20"",""162"",""20"",""20"",""162"",""19"",""20"",""162"",""18"",""20"",""162"""
",""9"",""20"",""163"",""13"",""20"",""163"",""13"",""20"",""163"",""14"",""20"",""163"",""10"",""20"",""163"",""9"",""20"",""163"",""10"",""20"",""163"",""6"",""20"",""163"",""9"",""20"",""163"",""9"",""20"",""163"",""18"",""20"",""163"",""19"",""20"",""163"",""14"",""20"",""163"",""14"",""20"",""163"",""13"",""20"",""163"",""16"",""20"",""163"",""15"",""20"",""163"",""17"",""20"",""163"",""14"",""20"",""163"",""17"",""20"",""163"",""19"",""20"",""163"",""16"",""20"",""163"",""18"",""20"",""163"",""15"",""20"",""163"",""19"",""20"",""163"",""18"",""20"",""163"",""18"",""20"",""163"",""18"",""20"",""163"",""17"",""20"",""163"",""19"",""20"",""163"",""19"",""20"",""163"",""18"",""20"",""163"",""20"",""20"",""163"",""18"",""20"",""163"",""18"",""20"",""163"",""20"",""20"",""163"",""15"",""20"",""163"",""16"",""20"",""163"",""19"",""20"",""163"",""19"",""20"",""163"",""16"",""20"",""163"",""18"",""20"",""163"",""15"",""20"",""163"",""18"",""20"",""163"",""20"",""20"",""163"",""18"",""20"",""163"",""18"",""20"",""163"",""20"",""20"",""163"",""19"",""20"",""163"",""18"",""20"",""163"""
",""9"",""20"",""164"",""13"",""20"",""164"",""13"",""20"",""164"",""14"",""20"",""164"",""10"",""20"",""164"",""9"",""20"",""164"",""10"",""20"",""164"",""6"",""20"",""164"",""9"",""20"",""164"",""9"",""20"",""164"",""18"",""20"",""164"",""19"",""20"",""164"",""14"",""20"",""164"",""14"",""20"",""164"",""13"",""20"",""164"",""16"",""20"",""164"",""15"",""20"",""164"",""17"",""20"",""164"",""14"",""20"",""164"",""17"",""20"",""164"",""19"",""20"",""164"",""16"",""20"",""164"",""18"",""20"",""164"",""15"",""20"",""164"",""19"",""20"",""164"",""18"",""20"",""164"",""18"",""20"",""164"",""18"",""20"",""164"",""17"",""20"",""164"",""19"",""20"",""164"",""19"",""20"",""164"",""18"",""20"",""164"",""20"",""20"",""164"",""18"",""20"",""164"",""18"",""20"",""164"",""20"",""20"",""164"",""15"",""20"",""164"",""16"",""20"",""164"",""19"",""20"",""164"",""19"",""20"",""164"",""16"",""20"",""164"",""18"",""20"",""164"",""15"",""20"",""164"",""18"",""20"",""164"",""20"",""20"",""164"",""18"",""20"",""164"",""18"",""20"",""164"",""20"",""20"",""164"",""19"",""20"",""164"",""18"",""20"",""164"""
",""9"",""20"",""165"",""12"",""20"",""165"",""13"",""20"",""165"",""14"",""20"",""165"",""10"",""20"",""165"",""9"",""20"",""165"",""10"",""20"",""165"",""6"",""20"",""165"",""9"",""20"",""165"",""9"",""20"",""165"",""18"",""20"",""165"",""19"",""20"",""165"",""14"",""20"",""165"",""14"",""20"",""165"",""13"",""20"",""165"",""16"",""20"",""165"",""15"",""20"",""165"",""17"",""20"",""165"",""14"",""20"",""165"",""17"",""20"",""165"",""19"",""20"",""165"",""16"",""20"",""165"",""18"",""20"",""165"",""15"",""20"",""165"",""19"",""20"",""165"",""18"",""20"",""165"",""18"",""20"",""165"",""18"",""20"",""165"",""17"",""20"",""165"",""19"",""20"",""165"",""19"",""20"",""165"",""18"",""20"",""165"",""20"",""20"",""165"",""18"",""20"",""165"",""18"",""20"",""165"",""20"",""20"",""165"",""15"",""20"",""165"",""16"",""20"",""165"",""19"",""20"",""165"",""19"",""20"",""165"",""16"",""20"",""165"",""18"",""20"",""165"",""15"",""20"",""165"",""18"",""20"",""165"",""20"",""20"",""165"",""18"",""20"",""165"",""18"",""20"",""165"",""20"",""20"",""165"",""19"",""20"",""165"",""18"",""20"",""165"""
",""9"",""20"",""166"",""12"",""20"",""166"",""13"",""20"",""166"",""14"",""20"",""166"",""10"",""20"",""166"",""9"",""20"",""166"",""10"",""20"",""166"",""6"",""20"",""166"",""9"",""20"",""166"",""9"",""20"",""166"",""18"",""20"",""166"",""19"",""20"",""166"",""14"",""20"",""166"",""14"",""20"",""166"",""13"",""20"",""166"",""16"",""20"",""166"",""15"",""20"",""166"",""17"",""20"",""166"",""14"",""20"",""166"",""17"",""20"",""166"",""19"",""20"",""166"",""16"",""20"",""166"",""18"",""20"",""166"",""15"",""20"",""166"",""19"",""20"",""166"",""18"",""20"",""166"",""18"",""20"",""166"",""18"",""20"",""166"",""17"",""20"",""166"",""19"",""20"",""166"",""19"",""20"",""166"",""18"",""20"",""166"",""20"",""20"",""166"",""18"",""20"",""166"",""18"",""20"",""166"",""20"",""20"",""166"",""15"",""20"",""166"",""16"",""20"",""166"",""19"",""20"",""166"",""19"",""20"",""166"",""16"",""20"",""166"",""18"",""20"",""166"",""15"",""20"",""166"",""18"",""20"",""166"",""20"",""20"",""166"",""18"",""20"",""166"",""18"",""20"",""166"",""20"",""20"",""166"",""19"",""20"",""166"",""18"",""20"",""166"""
",""9"",""20"",""167"",""12"",""20"",""167"",""13"",""20"",""167"",""14"",""20"",""167"",""10"",""20"",""167"",""9"",""20"",""167"",""10"",""20"",""167"",""6"",""20"",""167"",""8"",""20"",""167"",""9"",""20"",""167"",""18"",""20"",""167"",""19"",""20"",""167"",""14"",""20"",""167"",""14"",""20"",""167"",""13"",""20"",""167"",""16"",""20"",""167"",""15"",""20"",""167"",""17"",""20"",""167"",""14"",""20"",""167"",""17"",""20"",""167"",""19"",""20"",""167"",""16"",""20"",""167"",""18"",""20"",""167"",""15"",""20"",""167"",""19"",""20"",""167"",""18"",""20"",""167"",""18"",""20"",""167"",""18"",""20"",""167"",""17"",""20"",""167"",""19"",""20"",""167"",""19"",""20"",""167"",""18"",""20"",""167"",""20"",""20"",""167"",""18"",""20"",""167"",""18"",""20"",""167"",""20"",""20"",""167"",""15"",""20"",""167"",""16"",""20"",""167"",""19"",""20"",""167"",""19"",""20"",""167"",""16"",""20"",""167"",""18"",""20"",""167"",""15"",""20"",""167"",""18"",""20"",""167"",""20"",""20"",""167"",""18"",""20"",""167"",""18"",""20"",""167"",""20"",""20"",""167"",""19"",""20"",""167"",""18"",""20"",""167"""
",""9"",""20"",""168"",""12"",""20"",""168"",""13"",""20"",""168"",""14"",""20"",""168"",""10"",""20"",""168"",""9"",""20"",""168"",""9"",""20"",""168"",""6"",""20"",""168"",""8"",""20"",""168"",""9"",""20"",""168"",""18"",""20"",""168"",""19"",""20"",""168"",""14"",""20"",""168"",""14"",""20"",""168"",""13"",""20"",""168"",""16"",""20"",""168"",""15"",""20"",""168"",""17"",""20"",""168"",""14"",""20"",""168"",""17"",""20"",""168"",""19"",""20"",""168"",""16"",""20"",""168"",""18"",""20"",""168"",""15"",""20"",""168"",""19"",""20"",""168"",""17"",""20"",""168"",""18"",""20"",""168"",""18"",""20"",""168"",""17"",""20"",""168"",""19"",""20"",""168"",""19"",""20"",""168"",""18"",""20"",""168"",""20"",""20"",""168"",""18"",""20"",""168"",""18"",""20"",""168"",""20"",""20"",""168"",""15"",""20"",""168"",""16"",""20"",""168"",""19"",""20"",""168"",""19"",""20"",""168"",""16"",""20"",""168"",""18"",""20"",""168"",""15"",""20"",""168"",""18"",""20"",""168"",""20"",""20"",""168"",""18"",""20"",""168"",""18"",""20"",""168"",""20"",""20"",""168"",""19"",""20"",""168"",""18"",""20"",""168"""
",""9"",""20"",""169"",""12"",""20"",""169"",""13"",""20"",""169"",""14"",""20"",""169"",""9"",""20"",""169"",""9"",""20"",""169"",""9"",""20"",""169"",""6"",""20"",""169"",""8"",""20"",""169"",""9"",""20"",""169"",""18"",""20"",""169"",""19"",""20"",""169"",""14"",""20"",""169"",""14"",""20"",""169"",""13"",""20"",""169"",""16"",""20"",""169"",""15"",""20"",""169"",""17"",""20"",""169"",""14"",""20"",""169"",""17"",""20"",""169"",""19"",""20"",""169"",""16"",""20"",""169"",""18"",""20"",""169"",""15"",""20"",""169"",""19"",""20"",""169"",""17"",""20"",""169"",""18"",""20"",""169"",""18"",""20"",""169"",""17"",""20"",""169"",""19"",""20"",""169"",""19"",""20"",""169"",""18"",""20"",""169"",""20"",""20"",""169"",""18"",""20"",""169"",""18"",""20"",""169"",""20"",""20"",""169"",""15"",""20"",""169"",""16"",""20"",""169"",""19"",""20"",""169"",""19"",""20"",""169"",""16"",""20"",""169"",""18"",""20"",""169"",""15"",""20"",""169"",""18"",""20"",""169"",""20"",""20"",""169"",""18"",""20"",""169"",""18"",""20"",""169"",""20"",""20"",""169"",""19"",""20"",""169"",""18"",""20"",""169"""
",""9"",""20"",""170"",""12"",""20"",""170"",""13"",""20"",""170"",""14"",""20"",""170"",""8"",""20"",""170"",""9"",""20"",""170"",""9"",""20"",""170"",""6"",""20"",""170"",""8"",""20"",""170"",""9"",""20"",""170"",""18"",""20"",""170"",""19"",""20"",""170"",""14"",""20"",""170"",""14"",""20"",""170"",""13"",""20"",""170"",""16"",""20"",""170"",""15"",""20"",""170"",""17"",""20"",""170"",""14"",""20"",""170"",""17"",""20"",""170"",""19"",""20"",""170"",""16"",""20"",""170"",""18"",""20"",""170"",""15"",""20"",""170"",""19"",""20"",""170"",""17"",""20"",""170"",""18"",""20"",""170"",""18"",""20"",""170"",""17"",""20"",""170"",""19"",""20"",""170"",""19"",""20"",""170"",""18"",""20"",""170"",""20"",""20"",""170"",""17"",""20"",""170"",""18"",""20"",""170"",""20"",""20"",""170"",""15"",""20"",""170"",""16"",""20"",""170"",""19"",""20"",""170"",""19"",""20"",""170"",""16"",""20"",""170"",""18"",""20"",""170"",""15"",""20"",""170"",""18"",""20"",""170"",""20"",""20"",""170"",""18"",""20"",""170"",""18"",""20"",""170"",""20"",""20"",""170"",""19"",""20"",""170"",""18"",""20"",""170"""
",""8"",""20"",""171"",""12"",""20"",""171"",""13"",""20"",""171"",""14"",""20"",""171"",""8"",""20"",""171"",""9"",""20"",""171"",""9"",""20"",""171"",""6"",""20"",""171"",""8"",""20"",""171"",""9"",""20"",""171"",""18"",""20"",""171"",""19"",""20"",""171"",""14"",""20"",""171"",""14"",""20"",""171"",""13"",""20"",""171"",""16"",""20"",""171"",""15"",""20"",""171"",""17"",""20"",""171"",""14"",""20"",""171"",""17"",""20"",""171"",""19"",""20"",""171"",""16"",""20"",""171"",""18"",""20"",""171"",""15"",""20"",""171"",""19"",""20"",""171"",""17"",""20"",""171"",""18"",""20"",""171"",""18"",""20"",""171"",""17"",""20"",""171"",""19"",""20"",""171"",""19"",""20"",""171"",""18"",""20"",""171"",""20"",""20"",""171"",""17"",""20"",""171"",""18"",""20"",""171"",""20"",""20"",""171"",""15"",""20"",""171"",""16"",""20"",""171"",""19"",""20"",""171"",""19"",""20"",""171"",""16"",""20"",""171"",""18"",""20"",""171"",""15"",""20"",""171"",""18"",""20"",""171"",""20"",""20"",""171"",""18"",""20"",""171"",""18"",""20"",""171"",""20"",""20"",""171"",""19"",""20"",""171"",""18"",""20"",""171"""
",""8"",""20"",""172"",""12"",""20"",""172"",""13"",""20"",""172"",""14"",""20"",""172"",""8"",""20"",""172"",""9"",""20"",""172"",""9"",""20"",""172"",""6"",""20"",""172"",""8"",""20"",""172"",""9"",""20"",""172"",""18"",""20"",""172"",""19"",""20"",""172"",""14"",""20"",""172"",""14"",""20"",""172"",""13"",""20"",""172"",""16"",""20"",""172"",""15"",""20"",""172"",""17"",""20"",""172"",""14"",""20"",""172"",""17"",""20"",""172"",""19"",""20"",""172"",""16"",""20"",""172"",""18"",""20"",""172"",""15"",""20"",""172"",""19"",""20"",""172"",""17"",""20"",""172"",""18"",""20"",""172"",""18"",""20"",""172"",""17"",""20"",""172"",""19"",""20"",""172"",""19"",""20"",""172"",""18"",""20"",""172"",""20"",""20"",""172"",""17"",""20"",""172"",""18"",""20"",""172"",""20"",""20"",""172"",""15"",""20"",""172"",""16"",""20"",""172"",""19"",""20"",""172"",""19"",""20"",""172"",""16"",""20"",""172"",""18"",""20"",""172"",""15"",""20"",""172"",""18"",""20"",""172"",""20"",""20"",""172"",""18"",""20"",""172"",""18"",""20"",""172"",""20"",""20"",""172"",""19"",""20"",""172"",""18"",""20"",""172"""
",""8"",""20"",""173"",""12"",""20"",""173"",""13"",""20"",""173"",""13"",""20"",""173"",""8"",""20"",""173"",""9"",""20"",""173"",""9"",""20"",""173"",""6"",""20"",""173"",""8"",""20"",""173"",""9"",""20"",""173"",""18"",""20"",""173"",""19"",""20"",""173"",""14"",""20"",""173"",""13"",""20"",""173"",""13"",""20"",""173"",""16"",""20"",""173"",""15"",""20"",""173"",""17"",""20"",""173"",""13"",""20"",""173"",""17"",""20"",""173"",""19"",""20"",""173"",""16"",""20"",""173"",""18"",""20"",""173"",""15"",""20"",""173"",""19"",""20"",""173"",""17"",""20"",""173"",""18"",""20"",""173"",""18"",""20"",""173"",""17"",""20"",""173"",""19"",""20"",""173"",""19"",""20"",""173"",""18"",""20"",""173"",""20"",""20"",""173"",""17"",""20"",""173"",""17"",""20"",""173"",""20"",""20"",""173"",""15"",""20"",""173"",""16"",""20"",""173"",""19"",""20"",""173"",""19"",""20"",""173"",""16"",""20"",""173"",""18"",""20"",""173"",""15"",""20"",""173"",""18"",""20"",""173"",""20"",""20"",""173"",""18"",""20"",""173"",""18"",""20"",""173"",""20"",""20"",""173"",""19"",""20"",""173"",""18"",""20"",""173"""
",""8"",""20"",""174"",""12"",""20"",""174"",""13"",""20"",""174"",""13"",""20"",""174"",""8"",""20"",""174"",""9"",""20"",""174"",""9"",""20"",""174"",""6"",""20"",""174"",""8"",""20"",""174"",""9"",""20"",""174"",""18"",""20"",""174"",""19"",""20"",""174"",""14"",""20"",""174"",""13"",""20"",""174"",""13"",""20"",""174"",""16"",""20"",""174"",""15"",""20"",""174"",""17"",""20"",""174"",""13"",""20"",""174"",""17"",""20"",""174"",""19"",""20"",""174"",""16"",""20"",""174"",""18"",""20"",""174"",""15"",""20"",""174"",""19"",""20"",""174"",""17"",""20"",""174"",""18"",""20"",""174"",""18"",""20"",""174"",""17"",""20"",""174"",""19"",""20"",""174"",""19"",""20"",""174"",""18"",""20"",""174"",""20"",""20"",""174"",""17"",""20"",""174"",""17"",""20"",""174"",""20"",""20"",""174"",""15"",""20"",""174"",""16"",""20"",""174"",""19"",""20"",""174"",""19"",""20"",""174"",""16"",""20"",""174"",""18"",""20"",""174"",""15"",""20"",""174"",""18"",""20"",""174"",""20"",""20"",""174"",""18"",""20"",""174"",""17"",""20"",""174"",""20"",""20"",""174"",""19"",""20"",""174"",""18"",""20"",""174"""
