BehaviorSpace results (NetLogo 6.1.1)
tpV2.nlogo
hipotese3_d5_20_20
11/11/2021 13:25:05:536 +0000
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"-16,""16"",""-16"",""16"""
"[run number],""1"",""1"",""1"",""2"",""2"",""2"",""3"",""3"",""3"",""4"",""4"",""4"",""5"",""5"",""5"",""6"",""6"",""6"",""7"",""7"",""7"",""8"",""8"",""8"",""9"",""9"",""9"",""10"",""10"",""10"",""11"",""11"",""11"",""12"",""12"",""12"",""13"",""13"",""13"",""14"",""14"",""14"",""15"",""15"",""15"",""16"",""16"",""16"",""17"",""17"",""17"",""18"",""18"",""18"",""19"",""19"",""19"",""20"",""20"",""20"",""21"",""21"",""21"",""22"",""22"",""22"",""23"",""23"",""23"",""24"",""24"",""24"",""25"",""25"",""25"",""26"",""26"",""26"",""27"",""27"",""27"",""28"",""28"",""28"",""29"",""29"",""29"",""30"",""30"",""30"",""31"",""31"",""31"",""32"",""32"",""32"",""33"",""33"",""33"",""34"",""34"",""34"",""35"",""35"",""35"",""36"",""36"",""36"",""37"",""37"",""37"",""38"",""38"",""38"",""39"",""39"",""39"",""40"",""40"",""40"",""41"",""41"",""41"",""42"",""42"",""42"",""43"",""43"",""43"",""44"",""44"",""44"",""45"",""45"",""45"",""46"",""46"",""46"",""47"",""47"",""47"",""48"",""48"",""48"",""49"",""49"",""49"",""50"",""50"",""50"""
",""19"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""19"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"",""20"",""20"",""7"""
",""19"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""19"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"",""20"",""20"",""8"""
",""18"",""20"",""9"",""19"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""19"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"",""20"",""20"",""9"""
",""18"",""20"",""10"",""19"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""19"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"""
",""18"",""20"",""11"",""19"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""18"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""19"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"",""20"",""20"",""11"""
",""18"",""20"",""12"",""19"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""19"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""18"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""19"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""19"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"",""20"",""20"",""12"""
",""18"",""20"",""13"",""19"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""19"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""18"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""19"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""19"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"",""20"",""20"",""13"""
",""18"",""20"",""14"",""19"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""19"",""20"",""14"",""20"",""20"",""14"",""19"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""18"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""19"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""19"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"",""20"",""20"",""14"""
",""18"",""20"",""15"",""19"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""19"",""20"",""15"",""20"",""20"",""15"",""18"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""18"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""19"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""19"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"",""20"",""20"",""15"""
",""18"",""20"",""16"",""19"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""19"",""20"",""16"",""20"",""20"",""16"",""18"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""18"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""19"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""19"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""19"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"",""20"",""20"",""16"""
",""18"",""20"",""17"",""19"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""19"",""20"",""17"",""20"",""20"",""17"",""18"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""18"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""19"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""19"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""19"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"",""20"",""20"",""17"""
",""18"",""20"",""18"",""19"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""19"",""20"",""18"",""20"",""20"",""18"",""18"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""18"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""19"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""19"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""19"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"",""20"",""20"",""18"""
",""18"",""20"",""19"",""19"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""19"",""20"",""19"",""20"",""20"",""19"",""18"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""19"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""18"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""19"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""19"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""19"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""19"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"",""20"",""20"",""19"""
",""18"",""20"",""20"",""19"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""19"",""20"",""20"",""20"",""20"",""20"",""18"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""19"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""19"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""18"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""19"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""19"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""19"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""19"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"",""20"""
",""18"",""20"",""21"",""19"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""19"",""20"",""21"",""20"",""20"",""21"",""18"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""19"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""19"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""18"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""19"",""20"",""21"",""20"",""20"",""21"",""19"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""19"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""19"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""19"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"",""20"",""20"",""21"""
",""18"",""20"",""22"",""19"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""19"",""20"",""22"",""20"",""20"",""22"",""18"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""19"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""19"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""18"",""20"",""22"",""19"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""19"",""20"",""22"",""20"",""20"",""22"",""19"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""19"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""19"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""19"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"",""20"",""20"",""22"""
",""18"",""20"",""23"",""19"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""19"",""20"",""23"",""20"",""20"",""23"",""18"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""19"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""19"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""18"",""20"",""23"",""19"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""19"",""20"",""23"",""20"",""20"",""23"",""19"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""19"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""19"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""19"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"",""20"",""20"",""23"""
",""18"",""20"",""24"",""19"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""19"",""20"",""24"",""20"",""20"",""24"",""18"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""19"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""19"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""18"",""20"",""24"",""19"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""19"",""20"",""24"",""20"",""20"",""24"",""19"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""19"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""19"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""19"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"",""20"",""20"",""24"""
",""18"",""20"",""25"",""19"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""19"",""20"",""25"",""20"",""20"",""25"",""18"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""19"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""19"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""18"",""20"",""25"",""19"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""19"",""20"",""25"",""20"",""20"",""25"",""19"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""19"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""19"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""19"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"",""20"",""20"",""25"""
",""18"",""20"",""26"",""19"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""19"",""20"",""26"",""20"",""20"",""26"",""18"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""19"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""19"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""18"",""20"",""26"",""19"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""19"",""20"",""26"",""20"",""20"",""26"",""19"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""19"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""19"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""19"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"",""20"",""20"",""26"""
",""18"",""20"",""27"",""19"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""19"",""20"",""27"",""20"",""20"",""27"",""18"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""19"",""20"",""27"",""19"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""19"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""18"",""20"",""27"",""19"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""19"",""20"",""27"",""20"",""20"",""27"",""19"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""19"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""19"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""19"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"",""20"",""20"",""27"""
",""18"",""20"",""28"",""19"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""19"",""20"",""28"",""20"",""20"",""28"",""18"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""19"",""20"",""28"",""19"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""19"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""18"",""20"",""28"",""19"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""19"",""20"",""28"",""20"",""20"",""28"",""19"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""19"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""19"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""19"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"",""20"",""20"",""28"""
